6.730860233306884766e+00,6.081459999084472656e+00,7.703589916229248047e+00
6.727419853210449219e+00,6.162829875946044922e+00,7.753640174865721768e+00
6.658199787139892578e+00,6.066510200500488281e+00,7.773310184478757989e+00
7.927559852600097656e+00,3.322779893875122070e+00,7.379620075225830078e-01
7.896319866180419034e+00,3.245219945907592773e+00,7.903559803962707520e-01
7.879230022430419034e+00,3.335860013961791992e+00,8.233379721641539417e-01
7.823750019073486328e+00,3.320990085601806197e+00,7.547119855880737305e-01
1.018770027160644354e+01,4.975080013275145596e+00,1.718780040740966797e+00
1.029150009155273438e+01,4.955220222473144531e+00,1.704970002174377441e+00
1.018889999389648438e+01,4.898499965667724609e+00,1.671030044555664062e+00
1.023840045928955078e+01,4.978069782257080078e+00,1.630100011825561523e+00
3.124310016632080078e+00,5.026500225067138672e+00,2.895270109176636186e+00
3.078299999237060547e+00,4.975230216979980469e+00,2.911139965057372603e+00
3.151969909667968750e+00,5.018620014190673828e+00,2.976510047912597656e+00
7.937699794769286221e+00,8.724340438842773438e+00,5.470620155334472656e+00
7.944859981536865234e+00,8.831529617309570312e+00,5.460539817810058594e+00
7.887010097503662109e+00,8.785269737243648791e+00,5.398930072784423828e+00
7.849679946899414062e+00,8.766059875488281250e+00,5.497640132904052734e+00
7.889619827270508701e+00,5.396739959716796875e+00,7.834229946136473721e+00
7.913050174713134766e+00,5.489930152893065518e+00,7.828589916229248047e+00
7.907440185546875000e+00,5.438370227813720703e+00,7.750730037689209873e+00
7.827650070190428799e+00,5.485869884490966797e+00,7.785120010375974786e+00
1.009420013427734375e+01,7.531169891357422763e+00,3.906929969787597656e+00
1.016030025482177557e+01,7.468820095062255859e+00,3.922899961471557617e+00
1.018150043487548828e+01,7.531439781188963067e+00,3.848299980163574219e+00
1.020960044860839844e+01,7.569769859313964844e+00,3.935009956359863281e+00
3.050080060958862305e+00,2.443660020828247070e+00,5.595160007476808417e+00
3.142549991607666016e+00,2.444979906082153320e+00,5.556600093841552734e+00
3.085269927978516069e+00,2.352440118789672852e+00,5.562479972839355469e+00
3.030210018157958984e+00,2.412620067596435547e+00,5.511670112609863281e+00
4.144909858703612393e+00,4.558300018310545987e+00,1.103680014610290305e+00
4.223209857940673828e+00,4.474899768829345703e+00,1.091860055923461914e+00
